Player/Position,Player,Position,Season ,Team,Draw WAR,EV Shoot WAR,EV TOI,EVD WAR,EVO WAR,Pens WAR,PP Shoot WAR,PP TOI,PPO WAR,Season,SH Shoot WAR,SH TOI,SHD WAR,Take WAR,TOI,WAR
MATT ROYD,MATT ROY,D,mistake,L.A,-0.142137344,-0.666745235,1023.733333333,0.107279075,0.465739449,0.062053201,-0.077237344,49,0.005813289,20212022,-0.001189562,113.95,0.102467964,0.204190545,1186.683333333,-0.001819164
BRANDON BIROF,BRANDON BIRO,F,mistake,BUF,0,-0.003117073,11.716666667,-0.000603811,0.001463374,0,0,1.783333333,-0.000190539,20212022,0,0,0,0,13.5,-0.002448049
BRANDON DUHAIMEF,BRANDON DUHAIME,F,mistake,MIN,-0.088684473,0.287457534,554.65,0.091717867,-0.138256151,-0.222606953,-0.018072127,2.3,-4.203450087e-05,20212022,-0.006060523,40.466666667,0.003390966,-0.133922480,597.416666667,-0.002471423
ADAM RASKAF,ADAM RASKA,F,mistake,S.J,0.091385071,-0.095903183,40.233333333,-0.000372465,0.017231358,0.076460012,0,0.05,7.446632941e-06,20212022,0,0,0,-0.014925059,40.283333333,-0.002576832
NOLAN FOOTEF,NOLAN FOOTE,F,mistake,N.J,0,-0.002224402,14.133333333,-0.000488919,-7.231461313e-05,0,0,0.933333333,9.735838393e-05,20212022,0,0,0,0,15.066666667,-0.002688277
TYCE THOMPSONF,TYCE THOMPSON,F,mistake,N.J,0.022913260,-0.042850618,26.216666667,-0.002579953,0.003238857,0.038502214,0,0.25,5.071391192e-05,20212022,0,1.333333333,-0.000177806,0.015588954,27.8,-0.003816592
PHILIPP KURASHEVF,PHILIPP KURASHEV,F,mistake,CHI,0.096449112,-0.218022720,609.95,-0.059885679,-0.185950830,0.249022877,0.276627395,62.566666667,-0.065886314,20212022,0,0.966666667,8.240767812e-05,0.152573766,673.483333333,-0.004012864
TYLER LEWINGTOND,TYLER LEWINGTON,D,mistake,BOS,0,-0.007989251,22.033333333,0.000376813,0.002536488,0,0,0,0,20212022,0,1.5,0.000413263,0,23.533333333,-0.004662687
ROSS JOHNSTONF,ROSS JOHNSTON,F,mistake,NYI,-0.049031710,0.079479658,164.283333333,-0.015540078,-0.037035597,-0.031657017,0,0.366666667,3.328214558e-05,20212022,0,0.133333333,-1.388668187e-05,0.017374693,164.783333333,-0.004733639
JUSTIN SCHULTZD,JUSTIN SCHULTZ,D,mistake,WSH,-0.158752225,-0.266538611,875.8,0.071495531,-0.083368933,0.184721551,0.093310436,70.950000000,-0.004752351,20212022,0,2.7,0.000219072,0.343473776,949.45,-0.004913305
RHETT GARDNERF,RHETT GARDNER,F,mistake,DAL,0,-0.003730700,32.416666667,-0.001651744,-0.000378868,0,0,0,0,20212022,0,0,0,0,32.416666667,-0.005761313
RILEY DAMIANIF,RILEY DAMIANI,F,mistake,DAL,0.006132812,-0.021199959,56.316666667,-0.007083386,0.020312325,0.002123759,0,3.433333333,-8.776556649e-06,20212022,0,0,0,-0.004009053,59.75,-0.005856038
GEMEL SMITHF,GEMEL SMITH,F,mistake,DET,0,-0.001603244,20.116666667,-0.006003648,0.001037250,0,0,0.183333333,5.095903294e-05,20212022,0,0,0,0,20.3,-0.006518683
CJ SUESSF,CJ SUESS,F,mistake,WPG,0,-0.009804986,16.550000000,5.924707565e-05,0.002616495,0,0,0.383333333,4.063794289e-05,20212022,0,0,0,0,16.933333333,-0.007088606
SVEN BAERTSCHIF,SVEN BAERTSCHI,F,mistake,VGK,0,-0.001835326,13.766666667,-0.006321044,7.639875872e-05,0,0,0.033333333,4.980478689e-06,20212022,0,0,0,0,13.800000000,-0.008074990
MATTIAS SAMUELSSOND,MATTIAS SAMUELSSON,D,mistake,BUF,0.146855429,-0.255801238,411.25,-0.074775533,0.183794651,0.203628619,0,0.95,0.000420013,20212022,0,57.866666667,-0.066271582,0.056773190,470.066666667,-0.009005071
RILEY BARBERF,RILEY BARBER,F,mistake,DET,0,-0.011918275,12.266666667,0.001136927,0.001767994,0,0,0,0,20212022,0,0,0,0,12.266666667,-0.009013354
DECLAN CHISHOLMD,DECLAN CHISHOLM,D,mistake,WPG,0,-0.016521907,25.866666667,0.006544057,0.000806242,0,0,0,0,20212022,0,0.033333333,5.694437268e-07,0,25.9,-0.009171038
BRADY TKACHUKF,BRADY TKACHUK,F,mistake,OTT,0.026540601,0.404795720,871.233333333,-0.733625863,0.733940656,-0.168772209,-0.739970668,181.1,0.494248201,20212022,0,4.25,6.862757398e-05,-0.195312810,1056.583333333,-0.009315535
NOAH JUULSEND,NOAH JUULSEN,D,mistake,VAN,0.008717819,-0.020151391,105.483333333,-0.023247897,-0.044674207,0.069509171,0,0.016666667,9.254916338e-06,20212022,0,11.45,0.008899721,0.060791352,116.950000000,-0.009655348
FREDRIK CLAESSOND,FREDRIK CLAESSON,D,mistake,T.B,0,-0.013644110,86.1,0.002213082,-6.569776029e-06,0,0,0,0,20212022,0,2.466666667,0.000988850,0,88.566666667,-0.010448748
PIERRE-OLIVIER JOSEPHD,PIERRE-OLIVIER JOSEPH,D,mistake,PIT,0.019949883,-0.068624302,68.866666667,-0.000725782,0.038207938,0.019515313,0,0.4,0.000196793,20212022,0,2.066666667,0.000530664,-0.000434570,71.333333333,-0.010899376
KIRILL SEMYONOVF,KIRILL SEMYONOV,F,mistake,TOR,0,-0.008953698,27.35,-0.003421526,0.000607924,0,0,0,0,20212022,0,2.766666667,0.000490940,0,30.116666667,-0.011276360
JAN JENIKF,JAN JENIK,F,mistake,ARI,0.027044910,-0.011914907,19.933333333,-0.002727774,0.002090773,0.000708512,0,0,0,20212022,0,0,0,-0.026336398,19.933333333,-0.011843396
TJ TYNANF,TJ TYNAN,F,mistake,L.A,0,-0.004332299,17.3,-0.001184342,0.003017810,0,-0.009149764,4.383333333,-0.001004003,20212022,0,0,0,0,21.683333333,-0.012652599
OSKAR LINDBLOMF,OSKAR LINDBLOM,F,mistake,PHI,-0.111348681,0.358722712,759.183333333,-0.083793536,-0.002991267,-0.007129234,-0.263450938,39.55,0.007569259,20212022,-0.032718450,56.116666667,0.010824867,0.104219447,854.85,-0.012966587
ALEX STEEVESF,ALEX STEEVES,F,mistake,TOR,0.024952824,-0.050260622,23.916666667,-0.003297304,0.001908545,0.038364185,0,0,0,20212022,0,0,0,0.013411360,23.916666667,-0.013285196
KEVIN CONNAUTOND,KEVIN CONNAUTON,D,mistake,PHI/FLA,-0.044545225,-0.148646534,324.5,-0.092090543,0.141063949,0.091174813,0,1.066666667,0.000398097,20212022,0,7.7,-0.005532641,0.135720038,333.266666667,-0.013632860
JOSH ARCHIBALDF,JOSH ARCHIBALD,F,mistake,EDM,0.021591483,-0.031844912,24.766666667,-0.006063120,0.001727865,0.038591667,0,0.75,0.000186672,20212022,-0.014679852,4.8,-0.001974514,0.017000184,30.316666667,-0.014056194
JAKE MCCABED,JAKE MCCABE,D,mistake,CHI,-0.086254707,-0.005081664,954.383333333,0.042701312,-0.205661639,0.191700552,-0.005740328,6.450000000,-0.002625689,20212022,-0.001030954,151.25,-0.028395739,0.277955258,1112.083333333,-0.014134150
RASMUS ASPLUNDF,RASMUS ASPLUND,F,mistake,BUF,-0.318588227,-1.003612804,755.533333333,0.594753716,0.231618126,0.031715981,0.164798063,82.950000000,-0.144172569,20212022,0.106160951,53.816666667,0.004323918,0.350304208,892.3,-0.014414619
MADISON BOWEYD,MADISON BOWEY,D,mistake,VAN,0,-0.003801853,26.833333333,-0.006025191,-0.002635076,0,0,0,0,20212022,0,4.433333333,-0.002599732,0,31.266666667,-0.015061852
GABRIEL VILARDIF,GABRIEL VILARDI,F,mistake,L.A,-0.039131508,-0.039430715,121.05,0.002181826,-0.051254495,0.005187066,0.072928292,24.783333333,-0.004688346,20212022,0,0.1,-2.437748418e-05,0.044318574,145.933333333,-0.015100750
BARCLAY GOODROWF,BARCLAY GOODROW,F,mistake,NYR,-0.179512142,0.622566437,805.05,-0.273643865,0.024287322,-0.152572561,-0.136663731,35.983333333,0.004408550,20212022,0.006984781,143.600000000,-0.111242540,0.026939581,984.633333333,-0.015875607
JUJHAR KHAIRAF,JUJHAR KHAIRA,F,mistake,CHI,-0.040104557,0.123002007,312.616666667,0.105823874,-0.124084808,0.012869326,0,1.216666667,5.496681114e-05,20212022,-0.012024350,48.233333333,-0.121865284,0.052973882,362.066666667,-0.016224269
DYSIN MAYOD,DYSIN MAYO,D,mistake,ARI,-0.194204836,0.336378120,933.266666667,-0.105686503,-0.543512467,0.149084211,0,4.366666667,0.004568874,20212022,-0.002024675,155.800000000,0.144863467,0.343289048,1093.433333333,-0.016328971
NIC PETANF,NIC PETAN,F,mistake,VAN,0,-0.017874156,37.733333333,-0.000819877,0.001673332,0,0,1.9,0.000205296,20212022,0,0,0,0,39.633333333,-0.016815405
ARTEMI KNIAZEVD,ARTEMI KNIAZEV,D,mistake,S.J,0,-0.018244535,11.4,0.000824406,-4.353689691e-05,0,0,0,0,20212022,0,0.583333333,7.149983553e-05,0,11.983333333,-0.017392166
KYLE CRISCUOLOF,KYLE CRISCUOLO,F,mistake,DET,0,-0.019980488,20.483333333,0.000578050,0.001962645,0,0,0,0,20212022,0,0,0,0,20.483333333,-0.017439793
KYLE RAUF,KYLE RAU,F,mistake,MIN,0,-0.005975515,41.216666667,-0.006891686,-0.005147327,0,0,0,0,20212022,0,2.033333333,0.000366836,0,43.25,-0.017647692
WILL BUTCHERD,WILL BUTCHER,D,mistake,BUF,-0.093474671,-0.034277281,503.45,0.074601253,-0.247110544,0.183053640,-0.038991737,25.6,0.041927875,20212022,0,2.933333333,0.001016252,0.276528311,531.983333333,-0.019780543
SCOTT MAYFIELDD,SCOTT MAYFIELD,D,mistake,NYI,-0.137118413,-0.202062334,1027.133333333,0.037265165,0.207644397,-0.149850743,-0.008009002,4.066666667,0.000921468,20212022,-0.000668812,135.1,0.094466454,-0.012732330,1166.300000000,-0.020293408
COLTON WHITED,COLTON WHITE,D,mistake,N.J,-0.004901271,-0.161020936,319.216666667,0.080386729,0.043777677,0.013780175,0,0.45,0.000220263,20212022,0,4.95,0.002066348,0.018681446,324.616666667,-0.020789744
CHASE PRISKIED,CHASE PRISKIE,D,mistake,FLA,0.023946971,-0.037100413,52.966666667,-0.010015890,0.011153782,0.015074211,0,0.35,0.000174576,20212022,0,1.783333333,-0.000262169,-0.008872759,55.100000000,-0.020975902
NICOLAS BEAUDIND,NICOLAS BEAUDIN,D,mistake,CHI,0,-0.017300902,12.316666667,-0.001171605,-0.003097508,0,0,0,0,20212022,0,0,0,0,12.316666667,-0.021570015
COLE SMITHF,COLE SMITH,F,mistake,NSH,0.000390519,-0.041019414,64.516666667,-0.019640391,0.000313060,0.040026463,0,0.166666667,2.110869445e-05,20212022,0,6,-0.001982730,0.039635944,70.683333333,-0.022281904
WILLIAM LAGESSOND,WILLIAM LAGESSON,D,mistake,EDM,-0.090439246,-0.125066663,337.483333333,0.156935165,0.014435876,-0.049570732,0,0.583333333,0.000237955,20212022,-0.000305365,29.233333333,-0.019177066,0.040868514,367.300000000,-0.022510830
MICHAEL DAL COLLEF,MICHAEL DAL COLLE,F,mistake,NYI,0,-0.025524949,13.733333333,-0.000267278,0.002075472,0,0,0.833333333,0.000100927,20212022,0,0,0,0,14.566666667,-0.023615827
HAMPUS LINDHOLMD,HAMPUS LINDHOLM,D,mistake,ANA,0.006217317,-0.023166262,1178.183333333,0.150729891,-0.299126081,-0.068209294,0.118291783,47.65,-0.008451207,20212022,-0.022851819,120.116666667,0.127255739,-0.074426611,1345.95,-0.025527251
MARTIN FRKF,MARTIN FRK,F,mistake,L.A,-0.004152544,-0.104534107,58.733333333,0.002306294,0.013430344,0.002819830,0.065576862,20.6,-0.005217686,20212022,0,0,0,0.006972375,79.333333333,-0.025618463
NOEL ACCIARIF,NOEL ACCIARI,F,mistake,FLA,0,-0.058393529,106.116666667,0.025023595,0.035382508,0,0,0.2,0.000199616,20212022,-0.011032038,16.5,-0.016886872,0,122.816666667,-0.025706721
TIMOTHY GETTINGERF,TIMOTHY GETTINGER,F,mistake,NYR,0,-0.034525800,73.8,0.016299428,-0.007705934,0,0,0.183333333,3.820123361e-05,20212022,0,0.5,-3.475540351e-05,0,74.483333333,-0.025928861
KEVIN STENLUNDF,KEVIN STENLUND,F,mistake,CBJ,0.025653104,-0.027441704,22.583333333,-0.000417678,0.000750732,0.000802704,0,0,0,20212022,0,0,0,-0.024850400,22.583333333,-0.026305946
MIKAEL BACKLUNDF,MIKAEL BACKLUND,F,mistake,CGY,-0.250700924,-0.257821963,835.366666667,0.439528371,0.310025569,-0.000237237,-0.230374442,84.533333333,-0.022128213,20212022,-0.323648502,128.85,0.057545149,0.250463686,1048.75,-0.027111267
DYLAN SAMBERGD,DYLAN SAMBERG,D,mistake,WPG,0.016937704,-0.048403565,73.783333333,0.010201337,-0.018165687,0.022862098,0,0.233333333,0.000121782,20212022,-0.000460923,9.55,0.005414662,0.005924394,83.566666667,-0.028430296
MARTIN KAUTF,MARTIN KAUT,F,mistake,COL,0,-0.004857999,42.316666667,0.000967436,-0.002344062,0,-0.023397114,10.216666667,0.000491782,20212022,0,0.216666667,-3.136457226e-05,0,52.75,-0.029171321
FREDERIK GAUTHIERF,FREDERIK GAUTHIER,F,mistake,N.J,0,-0.024398721,66.066666667,-0.003053272,-0.015599740,0,0,0.05,7.156060244e-06,20212022,0,22.533333333,0.013300874,0,88.650000000,-0.029743703
JOEY ANDERSONF,JOEY ANDERSON,F,mistake,TOR,0.021153808,-0.083405315,30.9,-0.003049333,0.016976006,0.038621287,0,0,0,20212022,0,0.25,-3.777837921e-05,0.017467479,31.15,-0.030895133
CONOR TIMMINSD,CONOR TIMMINS,D,mistake,ARI,0,-0.054581268,95.683333333,0.005592770,0.032715588,0,-0.007398060,4.716666667,0.001279930,20212022,0,6,-0.008582565,0,106.4,-0.030973605
CARL DAHLSTROMD,CARL DAHLSTROM,D,mistake,TOR,-0.003077840,0,11.116666667,0.001020586,0.001054375,-0.034094349,0,0,0,20212022,0,1.383333333,0.000373279,-0.031016510,12.5,-0.031646109
RYAN MERKLEYD,RYAN MERKLEY,D,mistake,S.J,-0.048127831,0.078527154,312.783333333,-0.122829884,-0.037721897,0.095155390,-0.004905887,33.566666667,-0.039870930,20212022,0,1.466666667,-0.000283398,0.143283220,347.816666667,-0.031929452
IAN MITCHELLD,IAN MITCHELL,D,mistake,CHI,0,-0.017726854,86.866666667,-0.000292237,-0.016264169,0,0,2.05,0.001577932,20212022,0,5.8,0.000356368,0,94.716666667,-0.032348959
JUUSO RIIKOLAD,JUUSO RIIKOLA,D,mistake,PIT,-0.016119673,-0.018879743,57.533333333,-0.008183423,0.030474155,-0.019603774,-0.020098292,7.933333333,0.003516714,20212022,0,0,0,-0.003484100,65.466666667,-0.032774363
MICHAEL STONED,MICHAEL STONE,D,mistake,CGY,0,-0.032514395,62.3,-0.004131596,0.002139305,0,0,0.283333333,0.000180912,20212022,0,4.966666667,0.001323603,0,67.55,-0.033002172
ZAC JONESD,ZAC JONES,D,mistake,NYR,0,-0.024673193,149.833333333,0.025783851,-0.014484299,0,-0.021880170,8.933333333,0.001461803,20212022,0,0.083333333,7.879443436e-06,0,158.85,-0.033784129
NICK BONINOF,NICK BONINO,F,mistake,S.J,-0.357707594,0.055282391,760.766666667,0.402169746,-0.267741866,-0.040664756,-0.179659097,117.75,-0.043220162,20212022,-0.017711684,88.266666667,0.057002551,0.317042838,966.783333333,-0.034542877
LOGAN SHAWF,LOGAN SHAW,F,mistake,OTT,-0.044996349,-0.008571746,137.783333333,-0.014727571,0.006897509,0.005583975,0,0.75,2.481705999e-05,20212022,-0.000608043,18.566666667,-0.024058259,0.050580324,157.1,-0.035459317
CHRISTIAN JAROSD,CHRISTIAN JAROS,D,mistake,N.J,0.007691873,-0.101780946,117.2,0.034941391,-0.004469650,0.033134995,0,0.450000000,0.000253503,20212022,0,3.466666667,0.002206320,0.025443123,121.116666667,-0.035714387
JJ PETERKAF,JJ PETERKA,F,mistake,BUF,0,-0.039793107,30.05,0.000984179,0.002847120,0,0,0.966666667,1.479383908e-06,20212022,0,0,0,0,31.016666667,-0.035960329
PATRICK BROWNF,PATRICK BROWN,F,mistake,PHI,-0.095440760,0.015002389,337.216666667,-0.024228273,0.027360266,0.051589544,0,1.7,-2.557509591e-05,20212022,-0.045893457,57.083333333,-0.060705275,0.147030304,396,-0.036900381
JORDAN SPENCED,JORDAN SPENCE,D,mistake,L.A,-0.031151843,-0.044921660,108,-0.002745877,0.017314122,-0.002901766,-0.016108756,14.783333333,0.012052415,20212022,0,3.733333333,3.386232225e-06,0.028250077,126.516666667,-0.037308137
BRETT SENEYF,BRETT SENEY,F,mistake,TOR,0,-0.038080730,13.483333333,-0.001206401,0.001942085,0,0,0,0,20212022,0,0.066666667,-1.133877638e-05,0,13.55,-0.037356385
JACOB LARSSOND,JACOB LARSSON,D,mistake,ANA,-0.022447712,-0.019523271,90.083333333,-0.023085427,0.016764743,-0.012572789,0,0,0,20212022,0,1.083333333,0.000175940,0.009874923,91.166666667,-0.038240804
JON LIZOTTED,JON LIZOTTE,D,mistake,MIN,-0.003623643,-0.005119614,13.7,-0.000903562,0.001236256,-0.033487916,0,0,0,20212022,0,1.016666667,-3.970636286e-05,-0.029864272,14.716666667,-0.038314543
JOEY KEANED,JOEY KEANE,D,mistake,CAR,-0.003352794,-0.005754658,13.616666667,0.000813428,-0.000329446,-0.033788853,0,0,0,20212022,0,0,0,-0.030436059,13.616666667,-0.039059528
JEREMY DAVIESD,JEREMY DAVIES,D,mistake,NSH,-0.005687848,-0.011181152,23.1,-0.000732210,0.003162884,-0.031194410,0,0,0,20212022,0,0,0,-0.025506562,23.1,-0.039944889
ALEC MARTINEZD,ALEC MARTINEZ,D,mistake,VGK,-0.015285228,-0.044199023,187.983333333,-0.096465515,0.091949971,0.021150401,0,10.65,-0.002755929,20212022,-0.000856750,15.8,-0.009187497,0.036435629,214.433333333,-0.040364343
ROCCO GRIMALDIF,ROCCO GRIMALDI,F,mistake,NSH,0.034849639,-0.106052531,64.05,-0.020163974,0.030860336,0.040233211,0,0.5,5.682490344e-05,20212022,0,11.95,0.013769942,0.005383572,76.5,-0.041296191
MATTIAS NORLINDERD,MATTIAS NORLINDER,D,mistake,MTL,-0.018159255,-0.010837322,71.866666667,-0.020036145,0.006300358,-0.017337626,0,1.883333333,0.000589272,20212022,0,0,0,0.000821629,73.75,-0.041321463
JACOB BERNARD-DOCKERD,JACOB BERNARD-DOCKER,D,mistake,OTT,-0.028931695,-0.037336132,116.533333333,0.040315295,-0.002629431,-0.042882627,0,0.116666667,7.201229797e-05,20212022,0,0.85,0.000162473,-0.013950933,117.500000000,-0.042298411
MASON SHAWF,MASON SHAW,F,mistake,MIN,0,-0.040848609,26.85,-0.006988463,0.005264352,0,0,0.116666667,1.644083278e-05,20212022,0,0,0,0,26.966666667,-0.042556279
JASON ZUCKERF,JASON ZUCKER,F,mistake,PIT,-0.100941343,-0.337635090,421.083333333,0.194525930,0.219062197,0.092014693,-0.320178273,56.283333333,0.109056200,20212022,0,0.533333333,1.036024183e-05,0.192956035,477.9,-0.043143983
GRANT HUTTOND,GRANT HUTTON,D,mistake,NYI,0,-0.060158635,69.883333333,0.018990531,-0.005881805,0,0,0.483333333,0.000230490,20212022,0,5.95,0.002947858,0,76.316666667,-0.043871562
ADAM BECKMANF,ADAM BECKMAN,F,mistake,MIN,-0.015441164,-0.007945542,27.016666667,-0.004964282,0.004151121,-0.036469093,0,2.316666667,0.000572223,20212022,0,0.066666667,-1.079623936e-05,-0.021027929,29.4,-0.044666369
DEREK GRANTF,DEREK GRANT,F,mistake,ANA,-0.322975705,0.142484162,603.816666667,-0.152676501,0.189326410,-0.085606965,0.262397472,14.85,0.003416750,20212022,0.017834376,139.133333333,-0.421955112,0.237368741,757.8,-0.044779408
DEAN KUKAND,DEAN KUKAN,D,mistake,CBJ,0.030353009,0.270047458,453.383333333,-0.209619737,-0.110686619,0.020458239,-0.016751503,12.183333333,-0.001115327,20212022,0,20.583333333,0.002518990,-0.009894769,486.15,-0.045148498
MATT TENNYSOND,MATT TENNYSON,D,mistake,NSH,-0.014506885,-0.015807739,58.483333333,-0.008396598,2.543831301e-05,-0.021395717,0,0.1,5.293706431e-05,20212022,0,0.333333333,3.531021601e-05,-0.006888832,58.916666667,-0.045486368
MARK KASTELICF,MARK KASTELIC,F,mistake,OTT,-0.042226857,-0.025426826,79.366666667,-0.001576964,0.016145258,-0.034656345,0,0.6,4.163671876e-05,20212022,0,0.433333333,-8.282050625e-05,0.007570512,80.4,-0.045556060
JAKUB ZBORILD,JAKUB ZBORIL,D,mistake,BOS,-0.001164098,-0.126580920,149.633333333,0.047214991,0.025523008,0.005460637,0,1.033333333,0.000557849,20212022,-0.002341911,6.416666667,0.004398160,0.006624735,157.083333333,-0.045768186
DANIEL O'REGANF,DANIEL O'REGAN,F,mistake,ANA,0,-0.034810141,45.95,-0.011630137,0.000567177,0,0,0,0,20212022,0,0,0,0,45.95,-0.045873101
DENNIS CHOLOWSKID,DENNIS CHOLOWSKI,D,mistake,WSH,0.014274346,-0.023614497,89.55,-0.033845381,-0.013760456,0.025821313,0,4.833333333,-0.000925117,20212022,0,0,0,0.011546966,94.383333333,-0.046324138
BLAKE SPEERSF,BLAKE SPEERS,F,mistake,ARI,-0.009620090,-0.006432881,17.716666667,-0.005127195,0.001229507,-0.036863040,0,0,0,20212022,0,0.6,-4.939213494e-05,-0.027242950,18.316666667,-0.047243001
MICHAEL MCCARRONF,MICHAEL MCCARRON,F,mistake,NSH,-0.128919488,0.140701095,349.616666667,0.052304768,0.072048262,-0.286310354,0,1.483333333,0.000236493,20212022,0,37.216666667,-0.027254729,-0.157390865,388.316666667,-0.048274465
MARKUS NIEMELAINEND,MARKUS NIEMELAINEN,D,mistake,EDM,0.010578212,-0.040578920,233.133333333,-0.064692747,-0.047680467,0.109123433,0,0.116666667,6.318681132e-05,20212022,-0.000750793,28.5,-0.003797105,0.098545221,261.75,-0.048313412
GLENN GAWDINF,GLENN GAWDIN,F,mistake,CGY,-0.009707625,-0.012754283,18.433333333,0.000710436,0.000504696,-0.036857116,0,0.05,9.179148603e-06,20212022,0,0,0,-0.027149491,18.483333333,-0.048387088
BEN JONESF,BEN JONES,F,mistake,VGK,-0.008359587,-0.012355512,15.883333333,-0.002984934,0.003818263,-0.036948346,0,0.033333333,4.937891314e-06,20212022,0,0,0,-0.028588759,15.916666667,-0.048465591
GREG PATERYND,GREG PATERYN,D,mistake,ANA,-0.034324070,0.112241098,113.816666667,0.020455038,0.035067305,-0.149433510,0,0.65,0.000317036,20212022,-0.008305410,24.933333333,-0.059232966,-0.115109441,139.4,-0.048891409
CODY GLASSF,CODY GLASS,F,mistake,NSH,0.011822583,-0.056645339,39.566666667,0.001450287,-0.010428941,0.039252787,-0.026329230,9.35,0.003705766,20212022,0,0,0,0.027430204,48.916666667,-0.048994671
JOHNATHAN KOVACEVICD,JOHNATHAN KOVACEVIC,D,mistake,WPG,-0.010649326,-0.034812666,41.783333333,0.007028853,0.003480630,-0.025681790,0,0,0,20212022,0,1.466666667,0.000335633,-0.015032465,43.25,-0.049649340
CALLE ROSEND,CALLE ROSEN,D,mistake,STL,-0.022464127,-0.041571274,90.683333333,0.008760698,-0.004536534,-0.012554551,0,0.2,0.000107091,20212022,0,0.35,-2.514467893e-05,0.009909576,91.233333333,-0.049819714
DERRICK POULIOTD,DERRICK POULIOT,D,mistake,VGK,-0.007037994,-0.007353632,28.466666667,-0.013130850,-0.000615030,-0.029694285,0,0,0,20212022,0,0.116666667,3.828522932e-06,-0.022656291,28.583333333,-0.050789967
FABIAN ZETTERLUNDF,FABIAN ZETTERLUND,F,mistake,N.J,0,-0.057144188,19.366666667,9.175247087e-05,0.004661768,0,0,0,0,20212022,0,0,0,0,19.366666667,-0.052390668
MICHAEL CARCONEF,MICHAEL CARCONE,F,mistake,ARI,0,-0.053320348,21.033333333,-0.004269979,0.003983750,0,0,0,0,20212022,0,0,0,0,21.033333333,-0.053606576
OTTO KOIVULAF,OTTO KOIVULA,F,mistake,NYI,0,-0.044591852,47.233333333,-0.008660894,-0.000572403,0,0,4.15,-0.000290797,20212022,0,1.916666667,-0.000508212,0,53.300000000,-0.054624159
MAXIME LAJOIED,MAXIME LAJOIE,D,mistake,CAR,0,-0.057166893,56.666666667,-0.013857622,0.014886617,0,0,5.95,0.001240496,20212022,0,0.083333333,2.574854544e-06,0,62.700000000,-0.054894827
TANNER KEROF,TANNER KERO,F,mistake,DAL,0.053967554,-0.179463243,207.65,0.024928757,-0.075180747,0.176585705,0,1.216666667,-0.000206584,20212022,-0.001123971,9.8,-0.000476814,0.122618151,218.666666667,-0.054936897
